,date,text,isRetweet,isDeleted,favorites,retweets,Toxicity_score
6411,12/16/2019 5:28,"“Here in America it will be the same victory as BREXIT, but even more so. In the U.S., while all of this has been going on, the Impeachment, the obstruction, the resistance, President Trump has managed to deliver not just promises, but a record which adds up to one.....",f,f,64485,15844,0.088239126
6412,12/16/2019 5:05,"....of the most successful presidencies in history. Just in the last few days, incredible jobs numbers, giant trade deals, help for working families, and much more. Over the last 3 years, unemployment falling, earnings rising, criminal justice reform, the heartland revived,....",f,f,14842,4328,0.049630657
6413,12/16/2019 5:05,"....impeaching him. They hate the fact, above all, that this president is delivering. Substantial policy results for the working Americans who put him in the White House, and they can’t beat him in a fair fight next year.” @NextRevFNC  @SteveHiltonx  Thank you Steve!",f,t,5114,1313,0.3106603
6414,12/16/2019 5:05,"....energy independence, manufacturing resilience, illegal immigration coming down, the Wall going up, China confronted, the caliphate defeated, NAFTA renegotiated, our militsry rebuilt, NATO paying more, regulations costing less,.......and much more. This is why they’re....",f,t,4943,1289,0.096967965
6415,12/16/2019 5:05,"“Here in America it will be the same victory as BREXIT, but even more so. In the U.S., while all of this has been going on, the Impeachment, the obstruction, the resistance, President Trump has managed to deliver not just promises, but a record which adds up to one.....",f,t,8234,2343,0.088239126
6416,12/16/2019 0:04,Watch these two great people talk about the Impeachment Hoax. Will be by far the best hour on television! https://t.co/O8VmH3ipkw,f,f,49596,12663,0.07498318
6417,12/15/2019 22:28,Congressional Do Nothing Democrats are being absolutely decimated in their districts on the subject of the Impeachment Hoax. People that voted for them are literally screaming in their faces. Crazy Nancy is finding defending Shifty Schiff harder than she thought! #2020Election,f,f,72184,19112,0.4632203
6418,12/15/2019 22:11,"Because Nancy’s teeth were falling out of her mouth, and she didn’t have time to think! https://t.co/rx3pcyofip",f,f,96393,22776,0.40787283
6419,12/15/2019 21:59,Fake News! https://t.co/NWaeaG1exu,f,f,40491,11180,0.10192804
6420,12/15/2019 21:23,".@seanhannity, who will be interviewed on @marklevinshow tonight at 8:00 P.M., @foxnews, stated about the Impeachment Hoax, “This is outrages lying, corruption and propaganda. Should never be allowed to happen.”",f,f,44336,10874,0.3881826
6421,12/15/2019 19:14,"Approval Rating in Republican Party = 95%, a Record! Overall Approval Rating = 51%. Think of where I’d be without the never ending, 24 hour a day, phony Witch Hunt, that started 3 years ago!",f,f,85812,18474,0.31522855
6422,12/15/2019 19:08,"The @foxnewPolls, always inaccurate, are heavily weighted toward Dems. So ridiculous - same thing happened in 2016. They got it all wrong. Get a new pollster!",f,f,63738,13033,0.6364068
6423,12/15/2019 19:02,“The President did nothing wrong here. There is no crime.” @charliekirk11  Impeachment Hoax!,f,f,48199,10501,0.11034077
6424,12/15/2019 18:57,"“There is no bribery, or any crime at all, alleged in the Articles of Impeachment. This is a first in the history of our Country.” @JudgeJeanine @RepMikeJohnson",f,f,39374,10070,0.1486196
6425,12/15/2019 18:34,"So now Comey’s admitting he was wrong. Wow, but he’s only doing so because he got caught red handed. He was actually caught a long time ago. So what are the consequences for his unlawful conduct. Could it be years in jail? Where are the apologies to me and others, Jim?",f,f,138146,35267,0.091128476
6426,12/15/2019 18:24,A PERFECT phone call. “Can you do us (not me. Us is referring to our Country) a favor.” Then go on to talk about “Country” and “U.S. Attorney General.” The Impeachment Hoax is just a continuation of the Witch Hunt which has been going on for 3 years. We will win!  #MAGAKAG #2020,f,f,53651,12277,0.20956588
6427,12/15/2019 18:01,"As bad as the I.G. Report is for the FBI and others, and it is really bad, remember that I.G. Horowitz was appointed by Obama. There was tremendous bias and guilt exposed, so obvious, but Horowitz couldn’t get himself to say it. Big credibility loss. Obama knew everything!",f,f,83879,24436,0.15184835
6428,12/15/2019 17:24,Far from it! https://t.co/kXyaC1LDwV,f,f,32961,9054,0.054000806
6429,12/15/2019 17:19,Crooked Hillary caught again. She is a total train wreck! https://t.co/iqtuwzbaIV,f,f,73260,22346,0.5652454
6430,12/15/2019 17:12,Schiff’s correcting the record memo has turned out to be totally wrong (based on the I.G. Report)! A very big lie. @MariaBartiromo And @DevinNunes has turned out to be completely right. Congratulations to Devin. The Fake News Media should apologize to all!,f,f,54608,15689,0.2483826
6431,12/15/2019 5:40,"Wow, that would be big. Always heard Jeff is very smart! https://t.co/7yDPU4N3wd",f,f,49383,11009,0.14838044
6432,12/15/2019 5:26,"Thank you for your honesty Jeff. All of the Democrats know you are right, but unlike you, they don’t have the “guts” to say so! https://t.co/OUc46HUwPq",f,f,64881,15798,0.14861466
6433,12/15/2019 5:10,I will see Navy at the White House to present the Commander-in-Chief’s Trophy! https://t.co/V3oAZjWqEo,f,f,45376,9092,0.098382786
6434,12/15/2019 5:05,"Incredible young, strong and brilliant people. Army/Navy! https://t.co/I4F8xIxorA",f,f,68041,12233,0.0789562
6435,12/15/2019 4:53,Congratulations to Tiger and the entire U.S. Team on a great comeback and tremendous WIN. True Champions! https://t.co/wyjBAgoF7J,f,f,78871,13806,0.058948446
6436,12/15/2019 1:02,"It was my Great Honor to attend the 120th Army-Navy game today in Philadelphia, Pennsylvania! @NavyFB @ArmyWP_Football @ArmyNavyGame https://t.co/HipWiZKmiP",f,f,54746,12149,0.05897952
6437,12/15/2019 0:47,"Both Commiecast MSNBC &amp, Fake News CNN are watching their Ratings TANK.  Fredo on CNN is dying. Don’t know why @FoxNews wants to be more like them? They’ll all die together as other outlets take their place. Only pro Trump Fox shows do well. Rest are nothing. How’s Shep doing?",f,f,86364,21438,0.40313634
6438,12/15/2019 0:10,"Hard to believe that @FoxNews will be interviewing sleazebag &amp, totally discredited former FBI Director James Comey, &amp, also corrupt politician Adam “Shifty” Schiff. Fox is trying sooo hard to be politically correct, and yet they were totally shut out from the failed Dem debates!",f,f,84305,20522,0.5351028
6439,12/14/2019 23:54,Congratulations @NavyFB! https://t.co/eoDccVFzJS,f,f,32225,6734,0.111006334
6440,12/14/2019 23:26,"The last time I spoke to Debbie Dingell was her call thanking me for granting top memorial and funeral service honors for her then just departed husband, long time Congressman John Dingell. Now I watch her ripping me as part of the Democrats Impeachment Hoax. Really pathetic!",f,f,96337,21773,0.8060606
6441,12/14/2019 20:21,https://t.co/zHSZxlgYvT,f,f,68976,15966,0.05710412
6442,12/14/2019 19:09,"Chuck Schumer sat for years during the Obama Administration and watched as China ripped off the United States. He &amp, the Do Nothing Democrats did NOTHING as this $ carnage took place. Now, without even seeing it, he snipes at our GREAT new deal with China. Too bad Cryin’ Chuck!",f,f,111206,28777,0.24252357
6443,12/14/2019 18:44,"On my way to the #ArmyNavyGame in Philadelphia, Pennsylvania! https://t.co/tWnDNRFyO1",f,f,56847,10970,0.058709376
6444,12/14/2019 18:01,https://t.co/Z0VHUlAwMD,f,f,64464,18503,0.07410511
6445,12/14/2019 16:08,https://t.co/97NvLGxMuj,f,f,37498,11249,0.10572832
6446,12/14/2019 14:28,"....trampled on our Constitution, and they have done irreparable harm to our Republic. The American people are going to speak up and speak out about this. I think this guarantees Trump’s re-election in 2020.” @Jason_Meister",f,f,42537,10103,0.24355742
6447,12/14/2019 14:28,"....absolutely no pressure. I don’t know of any crime that was committed where the actual victim wasn’t aware of it....and, they got the call, they got the meeting, and they got the money. Unbelievably, the Democrats have weaponized the Impeachment process, they have....",f,f,41172,9734,0.11744649
6448,12/14/2019 14:28,"“There are 31 House Democrats in Trump won Congressional Districts. Those Dems will have to answer to their constituents come 2020. If you look at the facts, there’s no crime, there’s no witness, there’s no evidence, there’s no victim, President Zelensky said there was....",f,f,72798,18395,0.09707429
6449,12/14/2019 14:25,"“Independent voters are fed up and frustrated with the Democrats.” Congressman Michael Waltz, Florida",f,f,62906,12816,0.13531019
6450,12/14/2019 13:07,"After watching the disgraceful way that a wonderful man, @BrettKavanaugh, was treated by the Democrats, and now seeing first hand how these same Radical Left, Do Nothing Dems are treating the whole Impeachment Hoax, I understand why so many Dems are voting Republican!",f,f,103076,24485,0.31373122
6451,12/14/2019 2:27,25 Million Evangelical Christians are not registered to vote. We are working hard to get them registered! @robertjeffress @LouDobbs,f,f,98796,25700,0.5526453
6452,12/14/2019 2:13,“The FBI declares in a court filing that it has absolutely no records of disciplinary action against any lawyers in Russia Fisa Case despite 17 acts of misconduct. There is nothing noble about their leadership. FISA Court appears to be either corrupt or incompetent.” @LouDobbs,f,f,80261,23664,0.48566663
6453,12/14/2019 2:09,"....trampled on our Constitution, and they have done irreparable harm to our Republic. The American people are going to speak up and speak out about this. I think this guarantees Trump’s re-election in 2020.” Jason Meister",f,t,728,247,0.26093352
6454,12/14/2019 2:09,"“There are 31 House Democrats in Trump won Congressional Districts. Those Dems will have to answer to their constituents come 2020. If you look at the facts, there’s no crime, there’s no witness, there’s no evidence, there’s no victim, President Zelensky said there was.......",f,t,5350,1646,0.099292785
6455,12/14/2019 2:09,"....absolutely no pressure. I don’t know of any crime that was committed where the actual victim wasn’t aware of it....and, they got the call, they got the meeting, and they got the money. Unbelievably, the Democrats have weaponized the Impeachment process, they have...",f,t,2073,635,0.11456116
6456,12/14/2019 0:38,"It’s not fair that I’m being Impeached when I’ve done absolutely nothing wrong! The Radical Left, Do Nothing Democrats have become the Party of Hate. They are so bad for our Country!",f,f,154438,30349,0.46793276
6457,12/13/2019 17:48,HAPPY BIRTHDAY! #Guard383 https://t.co/iMnczcCHgN,f,f,51286,12378,0.108347185
6458,12/13/2019 17:38,“This whole process has been rigged from the start.”  @RepDLesko,f,f,74879,15584,0.10048829
6459,12/13/2019 15:25,".....The Penalty Tariffs set for December 15th will not be charged because of the fact that we made the deal. We will begin negotiations on the Phase Two Deal immediately, rather than waiting until after the 2020 Election. This is an amazing deal for all. Thank you!",f,f,61163,15092,0.05080722
6460,12/13/2019 15:25,"We have agreed to a very large Phase One Deal with China. They have agreed to many structural changes and massive purchases of Agricultural Product, Energy, and Manufactured Goods, plus much more. The 25% Tariffs will remain as is, with 7 1/2% put on much of the remainder....",f,f,89648,22620,0.033335775
6461,12/13/2019 14:06,"The Wall Street Journal story on the China Deal is completely wrong, especially their statement on Tariffs. Fake News. They should find a better leaker!",f,f,99343,23911,0.17391388
6462,12/13/2019 13:53,"Record Stock Market &amp, Jobs!",f,f,73452,14113,0.08132761
6463,12/13/2019 13:42,"How do you get Impeached when you have done NOTHING wrong (a perfect call), have created the best economy in the history of our Country, rebuilt our Military, fixed the V.A. (Choice!), cut Taxes &amp, Regs, protected your 2nd A, created Jobs, Jobs, Jobs, and soooo much more? Crazy!",f,f,127471,27453,0.4031707
6464,12/13/2019 12:54,"Congratulations to @foxandfriends on being named, BY FAR, the Number One Rated cable news show. CNN and MSNBC have totally tanked, their ratings are terrible. They have zero credibility!",f,f,73452,15058,0.2916046
6465,12/13/2019 12:43,“All of our presidents would be impeached under this Rogue House of Democrat Leadership.” @marklevinshow,f,f,53161,12288,0.09974071
6466,12/13/2019 12:07,The Republican Party is more united now than at any time in its history - by far!,f,f,92103,16319,0.102037124
6467,12/13/2019 12:05,The Do Nothing Democrats have become the Party of lies and deception! The Republicans are the Party of the American Dream!,f,f,78976,17964,0.5991599
6468,12/13/2019 12:01,"Poll numbers have gone through the roof in favor of No Impeachment, especially with Swing States and Independents in Swing States. People have figured out that the Democrats have no case, it is a total Hoax. Even Pelosi admitted yesterday that she began this scam 2 1/2 years ago!",f,f,79717,19008,0.1528693
6469,12/13/2019 11:53,"My Approval Rating in the Republican Party is 95%, a Record. Thank you! #2020Election",f,f,75200,13921,0.11312389
6470,12/13/2019 11:51,"The Republicans House members were fantastic yesterday. It always helps to have a much better case, in fact the Dems have no case at all, but the unity &amp, sheer brilliance of these Republican warriors, all of them, was a beautiful sight to see. Dems had no answers and wanted out!",f,f,77295,18168,0.12829632
6471,12/13/2019 6:08,Congratulations to Boris Johnson on his great WIN! Britain and the United States will now be free to strike a massive new Trade Deal after BREXIT. This deal has the potential to be far bigger and more lucrative than any deal that could be made with the E.U. Celebrate Boris!,f,f,181790,41174,0.1195874
6472,12/13/2019 4:18,“Last night House Judiciary Chairman Jerry Nadler admitted that Democrats are pursuing Impeachment because it’s too dangerous to simply let the American people pick the next president in 2020.” @kilmeade  @FoxNews,f,f,69356,21056,0.31089434
6473,12/13/2019 4:06,Looking like a big win for Boris in the U.K.!,f,f,116537,17425,0.0919252
6474,12/13/2019 3:53,"Nancy Pelosi just got duped in an interview to admitting that she has been working on impeaching me for “two and a half years.” In other words, she lied. This was the Radical Left, Do Nothing Democrats plan all along, long before the Ukraine phone call. Impeachment Hoax!",f,f,125442,34691,0.19566126
6475,12/13/2019 2:57,.....What’s gone on the last three years is not reasonable. The majority has been so abusive.”,f,f,41537,9821,0.14941159
6476,12/13/2019 2:57,".....by Congress, by the Justice Department &amp, FBI friends of the Democrats, who hated the president when he was nothing but a candidate. At some point somebody should have said, wait a minute, this is out of control, this train is off the tracks, it’s time to get reasonable.”",f,f,37648,8958,0.15492007
6477,12/13/2019 2:57,"@replouiegohmert  “This is so surreal. For three years, this President has been harassed. He’s been electronically surveilled, spied upon, allegations have never ceased, they continue, and their continuing today. At some point you would think you would look at the abuse.....",f,f,38474,10316,0.1750518
6478,12/12/2019 17:35,“I think it’s obvious to all the American public that this is a railroad job!” @JimPressOffice https://t.co/MlYNny1pqg,f,f,45570,13442,0.11224974
6479,12/12/2019 16:05,"I also have constantly asked, “Why aren’t Germany, France and other European countries helping Ukraine more? They are the biggest beneficiaries. Why is it always the good ol’ United States?” The Radical Left, Do Nothing Democrats, never mention this at their phony hearing!",f,f,79842,19270,0.27543497
6480,12/12/2019 15:40,"Dems Veronica Escobar and Jackson Lee purposely misquoted my call. I said I want you to do us (our Country!) a favor, not me a favor. They know that but decided to LIE in order to make a fraudulent point! Very sad.",f,f,85668,21837,0.31089434
6481,12/12/2019 14:35,"Getting VERY close to a BIG DEAL with China. They want it, and so do we!",f,f,143505,25187,0.08437395
6482,12/12/2019 14:30,Big!!! https://t.co/powyhHM50y,f,f,33786,9030,0.09764351
6483,12/12/2019 14:28,ANTIFA will not be going after Bryce or @ColbyCovMMA anytime soon. They much prefer people who can’t fight back! https://t.co/s2M2RHkDsE,f,f,54832,14495,0.08213741
6484,12/12/2019 14:14,#ThrowbackThursday🇺🇸 https://t.co/8gd1OEtu3h,f,f,74452,16175,0.102636434
6485,12/12/2019 14:01,I agree! https://t.co/lZeAPRqgNa,f,f,26963,6809,0.07653262
6486,12/12/2019 13:49,Dirty cops! https://t.co/CVC1awEjZE,f,f,31359,9183,0.76248854
6487,12/12/2019 13:48,Amazing! https://t.co/powyhHM50y,f,f,20247,5184,0.07330403
6488,12/12/2019 13:46,Very dishonest pols! https://t.co/N12Q4RcHuH,f,f,20976,5179,0.20418991
6489,12/12/2019 13:44,True! https://t.co/CVC1awEjZE,f,f,18296,4765,0.043030467
6490,12/12/2019 12:57,Congratulations to JUDGE LAWRENCE VANDYKE on being confirmed to the Ninth Circuit. Great job!,f,f,56655,11525,0.42045563
6491,12/12/2019 12:49,Very sad! https://t.co/N12Q4RcHuH,f,f,29725,7198,0.029850993
6492,12/12/2019 12:36,"I will be there in two weeks, The Southern White House! https://t.co/2djJrzAEfZ",f,f,43964,7912,0.08139437
6493,12/12/2019 12:33,What a great evening! https://t.co/1hNqDdVayL,f,f,20477,4060,0.08466465
6494,12/12/2019 12:30,Thank you! https://t.co/JxbhOpL4Zo,f,f,15964,3488,0.053928845
6495,12/12/2019 12:29,A fantastic night in Pennsylvania! https://t.co/GZfQGbTIOl,f,f,15817,3490,0.064850755
6496,12/12/2019 12:27,Great deal for USA! https://t.co/9ViVwNYbSL,f,f,20353,5593,0.06828288
6497,12/12/2019 12:22,"So ridiculous. Greta must work on her Anger Management problem, then go to a good old fashioned movie with a friend! Chill Greta, Chill! https://t.co/M8ZtS8okzE",f,f,207445,48580,0.6571514
6498,12/12/2019 12:05,No crime! https://t.co/8BF9BOEraE,f,f,19722,5171,0.074436545
6499,12/12/2019 11:59,"It’s great to have a wonderful subject, President Trump. Fake News like CNN &amp, MSNBC are dying. If they treated me fairly, they would do well. Have Zero credibility! https://t.co/Yt8N8Dgsco",f,f,26003,5833,0.2761719
6500,12/12/2019 11:51,“New Polls Say Most Americans Oppose Impeachment.” @foxandfriends  I did nothing wrong. This will be the first Impeachment ever where there was no crime. They don’t even allege a crime. Crazy!,f,f,76899,16612,0.55488425
6501,12/11/2019 23:45,Great Rally in Pennsylvania last night. Congressman Lloyd Smucker (PA-11) was there and I informed him that he has my complete and total Endorsement for the upcoming 2020 Election. Lloyd has done a great job. I am with him all the way!  #MAGA,f,f,66502,13824,0.22107875
6502,12/11/2019 19:12,They spied on my campaign! https://t.co/sOotkhk5fw,f,f,83966,23859,0.12116177
6503,12/11/2019 19:09,They will never do it! https://t.co/5vlnzRg6GN,f,f,36870,10150,0.05230148
6504,12/11/2019 19:06,"The News Media in our Country is FAKE and in many cases, totally CORRUPT! https://t.co/hj9plf0GMC",f,f,61381,18792,0.6635589
6505,12/11/2019 18:52,"“The Exclusive @Ami_Magazine Poll, What Orthodox Jews really think about President Trump” @JakeTurx https://t.co/bYaDIbKPAa https://t.co/TRtFKA8bGj",f,f,21545,6218,0.3766106
6506,12/11/2019 15:17,"Wow! All of our priorities have made it into the final NDAA: Pay Raise for our Troops, Rebuilding our Military, Paid Parental Leave, Border Security, and Space Force! Congress – don’t delay this anymore! I will sign this historic defense legislation immediately!",f,f,109686,25288,0.070532925
6507,12/11/2019 14:59,“Zero evidence that any law was broken. They’re not even alleging that a law was broken. This is an abuse of the Constitution. It is using Impeachment as a campaign tool.” @SenTedCruz,f,f,73052,19111,0.09057172
6508,12/11/2019 14:19,They were just upset that I demanded they pay their fair share for NATO. Their countries are delinquent. I raised $530 Billion more from NATO countries! Thank you Charles. https://t.co/1klX5GtK8r,f,f,53538,13983,0.14991933
6509,12/11/2019 3:07,https://t.co/ruQBK6gNLL,f,f,34026,10438,0.14605074
6510,12/11/2019 1:58,"After years of rebuilding OTHER NATIONS, we are finally rebuilding OUR NATION. In everything we do, we are putting AMERICA FIRST! #KAG2020 https://t.co/sS0Y01MJYd",f,f,70367,17626,0.08736216
6511,12/11/2019 1:55,"Day after day, we are exposing the depravity, dishonesty and sickness of the corrupt Washington establishment — and with your help, we are going to complete the mission and DRAIN THE SWAMP! #KAG2020 https://t.co/SM5hocqoNi",f,f,62314,16651,0.444092
6512,12/11/2019 1:47,"THANK YOU PENNSYLVANIA! With your help, your devotion, and your drive, we are going to keep on working, we are going to keep on fighting, and we are going to keep ON WINNING! We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD! https://t.co/g64HD9yL9N",f,f,87177,24447,0.11208722
6513,12/10/2019 22:51,"Just had a very good meeting with Foreign Minister Sergey Lavrov and representatives of Russia. Discussed many items including Trade, Iran, North Korea, INF Treaty, Nuclear Arms Control, and Election Meddling. Look forward to continuing our dialogue in the near future! https://t.co/tHecH9a9ck",f,f,40756,9527,0.10758154
6514,12/10/2019 22:36,"On my way to Hershey, Pennsylvania for a rally. See everyone soon. I love Hershey chocolate! https://t.co/bDUYBK8KRc",f,f,89755,16374,0.09163908
6515,12/10/2019 21:41,"Just received a briefing on the horrific shootout that took place in Jersey City, NJ. Our thoughts &amp, prayers are w/ the victims &amp, their families during this very difficult &amp, tragic time. We will continue to monitor the situation as we assist local &amp, state officials on the ground.",f,f,64608,12653,0.0722372
6516,12/10/2019 15:10,"Read the Transcripts! “us” is a reference to USA, not me!",f,f,70663,15090,0.10940527
6517,12/10/2019 15:07,"Shifty Schiff, a totally corrupt politician, made up a horrible and fraudulent statement, read it to Congress, and said those words came from me. He got caught, was very embarrassed, yet nothing happened to him for committing this fraud. He’ll eventually have to answer for this!",f,f,128590,30921,0.5335987
6518,12/10/2019 14:56,WITCH HUNT!,f,f,83926,16749,0.5154597
6519,12/10/2019 14:56,"Nadler just said that I “pressured Ukraine to interfere in our 2020 Election.” Ridiculous, and he knows that is not true. Both the President &amp, Foreign Minister of Ukraine said, many times, that there “WAS NO PRESSURE.” Nadler and the Dems know this, but refuse to acknowledge!",f,f,76473,19183,0.5154597
6520,12/10/2019 14:35,Looking like very good Democrat support for USMCA. That would be great for our Country!,f,f,58048,11819,0.10894073
6521,12/10/2019 14:32,"America’s great USMCA Trade Bill is looking good. It will be the best and most important trade deal ever made by the USA. Good for everybody - Farmers, Manufacturers, Energy, Unions - tremendous support. Importantly, we will finally end our Country’s worst Trade Deal, NAFTA!",f,f,78508,18512,0.15146787
6522,12/10/2019 12:37,"To Impeach a President who has proven through results, including producing perhaps the strongest economy in our country’s history, to have one of the most successful presidencies ever, and most importantly, who has done NOTHING wrong, is sheer Political Madness! #2020Election",f,f,100477,24852,0.17129056
6523,12/10/2019 12:25,“I can’t remember anything quite like this (the I.G. Report).” @brithume @BretBaier,f,f,43786,10236,0.080566145
6524,12/10/2019 12:16,"I don’t know what report current Director of the FBI Christopher Wray was reading, but it sure wasn’t the one given to me. With that kind of attitude, he will never be able to fix the FBI, which is badly broken despite having some of the greatest men &amp, women working there!",f,f,119443,29767,0.13953818
6525,12/10/2019 12:02,"....in a very long time. The FBI has had some dark day in its past, but nothing like this. This was VERY SERIOUS MISCONDUCT ON THE PART OF THE FBI.” @brithume @BretBaier  Are you listening Comey, McCabe, lovers Lisa &amp, Peter, the beautiful Ohr family, Brennan, Clapper &amp, many more?",f,f,45584,13003,0.09513914
6526,12/10/2019 12:02,"“You have to look at the 17 instances of misconduct cited in the Report, they are very bad. The FISA Court was clearly taken for a ride on this, a failure of the FBI up and fown the chain of command. It’s about as strong a medicine as I’ve seen in a report of this kind...",f,f,64350,17121,0.14867721
6527,12/10/2019 4:53,A great choice. Bill is a winner! https://t.co/yxrB8aDIL9,f,f,57428,11186,0.029648736
6528,12/9/2019 15:47,Read the Transcripts!,f,f,105292,20542,0.092808805
6529,12/9/2019 15:25,True! https://t.co/1seRjQ11ru,f,f,52502,13611,0.048187423
6530,12/9/2019 15:20,The Do Nothing Democrats are a disgrace! https://t.co/BlaAqsiw8z,f,f,64972,16879,0.77111673
6531,12/9/2019 15:15,The best Economy ever! https://t.co/Ql8f16uGXD,f,f,67899,17256,0.1507158
6532,12/9/2019 15:11,Witch Hunt! https://t.co/XrJSUsm9Wq,f,f,47728,12202,0.32602972
6533,12/9/2019 5:07,The Real Deal! https://t.co/jUXHPU85PQ,f,f,64991,19779,0.037850372
6534,12/9/2019 5:05,Witch Hunt! https://t.co/JIJk7l5TAX,f,f,38833,10679,0.27012077
6535,12/9/2019 5:04,Let our great soldiers fight! https://t.co/qBGdF9sVnJ,f,f,51658,12650,0.075252935
6536,12/9/2019 4:52,AMERICA FIRST! https://t.co/dOU1MK1Lwu,f,f,53783,13358,0.088444725
6537,12/9/2019 4:43,“The Democrats have thrown a wrecking ball at our Democracy.” @MariaBartiromo,f,f,55090,12343,0.29010037
6538,12/9/2019 1:37,“No president in American history has been treated like this.” @marklevinshow,f,f,107482,22357,0.12139604
6539,12/8/2019 23:20,.CNN is a ratings disaster. Lost all credibility! https://t.co/SKnLFNTGzU,f,f,51912,12862,0.35157073
6540,12/8/2019 22:52,What he did is illegal. Schiff is a corrupt politician and a criminal! https://t.co/uLzJY5MjW3,f,f,67462,19886,0.6028669
6541,12/8/2019 21:41,"“This would be the first Impeachment in American history without a specific criminal statute or crime that the president whose impeached would have allegedly committed.” Paul Gigot, The Wall Street Journal",f,f,68458,18293,0.119075164
6542,12/8/2019 21:08,.....American people are supposed to believe that this simply isn’t a part of everthing they’ve been trying to do for the last three years? I think it is really a hard sell for Nancy Pelosi.” @DanHenninger  The Wall Street Journal,f,f,28411,7281,0.14894353
6543,12/8/2019 21:08,"“The Democrats haven’t come up with a smocking gun. Nancy Pelosi, by raising this to the level of Impeachment, has raised the bar impossibly high. This comes after three years of nonstop investigations of Trump, the Russian collusion narrative, the Mueller Report, &amp, now the.....",f,f,46564,11816,0.31089434
6544,12/8/2019 20:18,I.G. report out tomorrow. That will be the big story!,f,f,95963,23041,0.051061362
6545,12/8/2019 20:16,“I think the Democrats are going to lose many members over this.” @DebbieLesko @edhenry,f,f,29879,6978,0.15022041
6546,12/8/2019 20:02,The Wall is going up fast! https://t.co/8tmUsC9oPq,f,f,46954,10319,0.06425257
6547,12/8/2019 19:59,"I got NATO countries to pay 530 Billion Dollars a year more, and the U.S. less, and came home to a Fake News Media that mocked me. Didn’t think that was possible!",f,f,103774,24306,0.20419797
6548,12/8/2019 19:49,Great! https://t.co/YEbqKEJBq2,f,f,17371,4101,0.14000472
6549,12/8/2019 19:42,"Don’t get why @FoxNews puts losers on like @RepSwalwell (who got ZERO as presidential candidate before quitting), Pramila Jayapal, David Cicilline and others who are Radical Left Haters? The Dems wouldn’t let @FoxNews get near their bad ratings debates, yet Fox panders. Pathetic!",f,f,49187,12562,0.8785311
6550,12/8/2019 17:07,"....it’s going to go nowhere. They are going to impeach not because they have the evidence, but because they hate the president. I think the American people know that this is a waste of time, this is Democrats putting on a circus. @SenTedCruz interviewed by Sleepy Eyes Chuck Todd",f,f,39747,10049,0.31953087
6551,12/8/2019 17:07,"“Any president has the authority to investigate corruption. The President himself released the transcript of the call. Now the Democrats have no evidence of a crime and no evidence of violating the law. This is a kangaroo court in the House, but it’s going to go to the Senate,...",f,f,69971,16970,0.24107604
6552,12/8/2019 16:50,"....Biden on the board of the largest natural gas company in Ukraine, getting paid $83,000 a month, 10 times as much as a board member of @exxonmobil.” Thank you Ted. He also  made a fortune from China and others, but zero before his father became V.P. @MeetThePress",f,f,35440,10451,0.064276844
6553,12/8/2019 16:50,".@SenTedCruz  “The Democrats are now admitting that they can’t prove a crime, they can’t prove a law was violated, and here’s why. Any president, any administration, is justified in investigating corruption, and there was serious evidence of real corruption concerning Hunter....",f,f,49340,14071,0.24333993
6554,12/8/2019 15:29,"Less than 48 hours before start of the Impeachment Hearing Hoax, on Monday, the No Due Process, Do Nothing Democrats are, believe it or not, changing the Impeachment Guidelines because the facts are not on their side. When you can’t win the game, change the rules!",f,f,107540,28285,0.101167016
6555,12/8/2019 15:17,"....with the U.S. Presidential Election in November. North Korea, under the leadership of Kim Jong Un, has tremendous economic potential, but it must denuclearize as promised. NATO, China, Russia, Japan, and the entire world is unified on this issue!",f,f,30817,7627,0.05285862
6556,12/8/2019 15:17,"Kim Jong Un is too smart and has far too much to lose, everything actually, if he acts in a hostile way. He signed a strong Denuclearization Agreement with me in Singapore. He does not want to void his special relationship with the President of the United States or interfere.... https://t.co/THfOjfB2uE",f,f,38785,10277,0.23257641
6557,12/8/2019 5:50,https://t.co/HvENCXZBYe,f,f,46063,14501,0.07503241
6558,12/8/2019 5:50,https://t.co/kaiJymPjE9,f,f,38192,11671,0.06587182
6559,12/8/2019 5:47,"Congratulations to @TitoOrtiz on tonight’s huge WIN, a Great American Patriot! https://t.co/m4tJpfzVte",f,f,51456,11724,0.11668304
6560,12/7/2019 21:35,"@KimStrassel “Schiff’s surveillance (obtaining phone logs) is an unprecedented abuse of power.”  To put it mildly. Also, it is illegal!",f,f,15600,6850,0.15404305
6561,12/7/2019 20:21,"The United States Secret Service Deputy Assistant Director, Anthony Ornato, will become my new Deputy Chief of Staff for Operations. I have worked with Tony for 3 years - he will do a fantastic job! Thank you to Dan Walsh for his great service, and congratulations to Tony!",f,f,59711,12704,0.049234446
6562,12/7/2019 19:22,"“Not only have the Democrats not advanced key pieces of legislation that would help the economy, but the polls, especially in early states, are showing that voters are tuning out.” @PeteHegseth They don’t want our greatest of all presidents impeached!",f,f,50664,13254,0.12160392
6563,12/7/2019 19:10,"“Why re-elect Democrats when you know that this is what they are doing with their majority. Their case is not strong because first it was Russian Collusion, then it was obstruction, then it was Ukraine, now their pivoting back to Russia. Why would they be doing that?” Lisa Booth",f,f,65596,16412,0.10775521
